iteration,volumeFraction,change,iterationTimeSec,S_min_bending_c01,gStress_min_bending_c01,maxStress_min_bending_c01,S_min_bending_c02,gStress_min_bending_c02,maxStress_min_bending_c02,S_min_bending_c03,gStress_min_bending_c03,maxStress_min_bending_c03,S_min_torsion_c01,gStress_min_torsion_c01,maxStress_min_torsion_c01,S_min_torsion_c02,gStress_min_torsion_c02,maxStress_min_torsion_c02,S_min_torsion_c03,gStress_min_torsion_c03,maxStress_min_torsion_c03,S_min_shear_c01,gStress_min_shear_c01,maxStress_min_shear_c01,S_min_shear_c02,gStress_min_shear_c02,maxStress_min_shear_c02,S_min_shear_c03,gStress_min_shear_c03,maxStress_min_shear_c03,S_max_bending_c01,gStress_max_bending_c01,maxStress_max_bending_c01,S_max_bending_c02,gStress_max_bending_c02,maxStress_max_bending_c02,S_max_bending_c03,gStress_max_bending_c03,maxStress_max_bending_c03,S_max_torsion_c01,gStress_max_torsion_c01,maxStress_max_torsion_c01,S_max_torsion_c02,gStress_max_torsion_c02,maxStress_max_torsion_c02,S_max_torsion_c03,gStress_max_torsion_c03,maxStress_max_torsion_c03,S_max_shear_c01,gStress_max_shear_c01,maxStress_max_shear_c01,S_max_shear_c02,gStress_max_shear_c02,maxStress_max_shear_c02,S_max_shear_c03,gStress_max_shear_c03,maxStress_max_shear_c03
131,0.427433851988702,0.00180854720460133,20.0315447083333,1432619.81111356,0.131023483262513,1995982.80214607,173231.316634319,-0.863237485877286,517076.981443638,49545.4676374945,-0.960884885890506,205978.321675141,972876.875486215,0.00461175240994005,1768893.52121792,146052.487928121,-0.849183334974457,444082.238938556,41641.1437287005,-0.957000537860727,173664.057131353,304535.182925187,-0.0210003311882341,431663.028740505,20150.2936890596,-0.935222161661054,77814.0056852482,4827.22261487317,-0.984481762350584,25518.0926666393,1432619.81318443,0.131023484754728,1995982.80493857,173231.316799567,-0.863237485764081,517076.982191387,49545.4676749651,-0.960884885865858,205978.32195184,974136.774607911,0.00591274903426942,1781095.61834002,145977.112689329,-0.849261168914897,454569.062875227,41682.141967246,-0.956958202272175,177659.465461473,304535.183241691,-0.0210003301257824,431663.029154707,20150.2937064539,-0.93522216160216,77814.0057840742,4827.22262161939,-0.984481762328184,25518.0926905043
132,0.427077216052216,0.0017723762605093,20.0772080833333,1432560.03083092,0.130976287975269,1996386.13496936,173401.22391934,-0.863103347616845,517282.311854497,49454.2351435291,-0.960956912043091,204634.025588264,973103.847306178,0.00484612796510664,1769743.83038775,146209.993369209,-0.849020691765258,445930.655331984,41562.9069413717,-0.957081326702565,172827.987420933,304801.746871553,-0.0201433989523498,432094.519504668,20162.0332299914,-0.935184422157284,77428.1525243702,4829.80080165235,-0.984473474165361,25221.4935825579,1432560.02870377,0.13097628615323,1996386.13195229,173401.223668609,-0.863103347832063,517282.311047863,49454.2350815269,-0.960956912096966,204634.025295984,974349.156424944,0.0061320586661251,1783776.91656341,146151.319453669,-0.849081279591565,455617.769342645,41612.3567881501,-0.957030263817511,176779.553834754,304801.746421048,-0.0201434003555898,432094.518867166,20162.0332109395,-0.935184422215553,77428.1524089639,4829.80079269315,-0.984473474193449,25221.4935448133
133,0.426711381651979,0.00173692873529907,20.1868319166667,1432294.62176901,0.130766753052348,1999383.27276702,173530.781179553,-0.863001064860043,519016.893684275,49328.9656789887,-0.961055809674571,203170.929138785,973250.162819996,0.00499721623582738,1770596.23483437,146337.486252199,-0.848889040112487,447603.616954872,41487.0513671784,-0.957159656656992,171943.168001162,305082.611030413,-0.0192404953342399,432692.700016357,20161.2586035552,-0.935186912375383,76998.6471162634,4831.44078200146,-0.984468202064439,24979.6998616817,1432294.62066131,0.130766752035181,1999383.27097105,173530.781048251,-0.863001064980988,519016.893219184,49328.9656584158,-0.961055809695726,203170.92896523,974728.697064364,0.00652397977815,1786631.57921249,146292.92458294,-0.848935055356349,456243.494588449,41525.084385067,-0.957120383013489,175738.851404435,305082.610646826,-0.0192404965223134,432692.699483711,20161.2585933284,-0.935186912405282,76998.6470137281,4831.44077611078,-0.984468202082663,24979.6998304113
134,0.426378220338192,0.00170219016059314,20.128741625,1431632.34576701,0.130243899951441,1998325.46596455,173713.648273781,-0.862856695100332,520608.448169084,49245.4015394246,-0.961121781821174,201868.407338665,973381.848873245,0.00513319783849053,1774532.0490615,146488.601515855,-0.848732995525898,449433.786834867,41409.2733638886,-0.957239971749428,171117.006592961,305353.13069605,-0.0183708465123138,433198.051762777,20176.0626916881,-0.935139321166906,76659.3891940576,4831.81298150676,-0.984467005541959,24867.6747450701,1431632.34786361,0.130243901464065,1998325.4692455,173713.648444543,-0.862856694982822,520608.448990037,49245.4015800108,-0.961121781794037,201868.407687559,974876.930590386,0.00667704862592067,1788788.22330905,146455.963749872,-0.848766697913244,457175.968064923,41439.6914023464,-0.95720856148312,174850.626702817,305353.130711524,-0.0183708464174743,433198.051763776,20176.0626932179,-0.935139321159008,76659.3891995605,4831.81298232106,-0.984467005538627,24867.6747468814
135,0.426019310591711,0.00166814635738122,20.2080289583333,1431318.13891473,0.129995840190031,2001187.53716373,173837.359168431,-0.862759027927298,537197.996673707,49110.2988833352,-0.961228442552446,200340.614970431,973550.357010304,0.00530720264745632,1773144.40196157,146610.434574735,-0.848607188318565,450909.280728304,41327.3346813581,-0.957324583240894,170192.375869539,305622.854560314,-0.0175037559802841,433642.253379452,20171.3142532978,-0.935154586134214,76806.9312649089,4835.5208903077,-0.984455085600712,24787.0362174672,1431318.14177862,0.12999584230845,2001187.54143056,173837.359413267,-0.86275902775132,537197.997616999,49110.2989325709,-0.961228442518467,200340.615453825,975231.35334192,0.00704303251402427,1791726.48707982,146589.019329155,-0.848629302111114,457578.894185721,41356.8639966642,-0.957294090687557,173791.536803969,305622.854321822,-0.0175037567018343,433642.253074496,20171.3142416957,-0.935154586168533,76806.93120206,4835.52088530619,-0.984455085616076,24787.0361973864
136,0.425722757545397,0.0016347834302336,20.289290625,1429514.9240936,0.128572239670034,1996372.03640687,174076.000079092,-0.86257062590191,534858.838431622,49046.8288169635,-0.96127855084705,199328.00310788,973580.961084499,0.00533880501501471,1779530.9533642,146742.489535292,-0.848470825774976,452973.706185581,41240.8041286464,-0.957413936387615,169426.176670911,305897.104458058,-0.016622115453616,434291.781788315,20194.318912618,-0.935080632269051,82114.8454343859,4832.96357226856,-0.984463306698482,24663.905677222,1429514.9198967,0.12857223621428,1996372.03068241,174075.999684778,-0.862570626230552,534858.836643316,49046.8287440725,-0.961278550909481,199328.002567252,975233.470059845,0.00704521827849036,1795610.1693674,146760.701248002,-0.848452019992782,458640.469367401,41277.5332713104,-0.957376009151272,173028.820398916,305897.104501346,-0.0166221152692798,434291.781884833,20194.3189170225,-0.935080632251909,82114.8454673865,4832.96357299031,-0.984463306695448,24663.9056807895
137,0.425360229025594,0.00160208776162896,20.1936045416667,1430174.6999419,0.1290931189517,2001376.99533288,174202.118370152,-0.862471058139583,533907.682887667,48874.9527420607,-0.961414243426071,214270.882516723,973880.258197938,0.0056478650874654,1777299.00746417,146848.529607847,-0.848361326715229,454132.945650915,41148.6689460927,-0.95750907698509,168134.160494883,306087.900451437,-0.0160087570477498,434065.162073609,20177.2445486672,-0.935135521810851,81581.549739261,4837.28872295939,-0.98444940248862,24577.2750665278,1430174.69643712,0.129093116042301,2001376.99057306,174202.117963204,-0.862471058478212,533907.681375529,48874.9526386992,-0.961414243512541,214270.881940823,975682.273292703,0.00750866130364569,1795520.71048573,146888.47514855,-0.848320078155758,457692.092642309,41189.961687901,-0.957466437286725,171706.009948577,306087.899635608,-0.0160087596252209,434065.160916582,20177.2445129196,-0.935135521922791,81581.5495210071,4837.28870980742,-0.984449402530186,24577.2750016415
138,0.42513007028013,0.00157004600639638,20.1374224166667,1426068.58537226,0.125851427075602,1992261.52072264,174517.722083186,-0.862221895585724,540893.441916525,48890.1556935004,-0.961402241012758,214920.732198019,973686.172742529,0.005447448637667,1785914.25345617,146987.015751275,-0.84821832320601,456114.477234962,41068.2731335906,-0.957592095278689,167953.957387805,306442.206796391,-0.014869756322003,435665.225389158,20215.5174011316,-0.935012484762957,81527.0369914944,4824.49950590562,-0.984490516422122,24495.5882473543,1426068.58593514,0.125851427377939,1992261.52148487,174517.722149947,-0.8622218955504,540893.442176597,48890.1557228515,-0.961402240994456,214920.732247027,975326.012414704,0.00714077933008417,1807200.57082592,147061.763238359,-0.848141137473774,464334.198067211,41117.7861842562,-0.957540967128095,172022.332612795,306442.206866709,-0.0148697560506915,435665.225462429,20215.5174066534,-0.93501248474222,81527.0369967848,4824.49950674974,-0.984490516418696,24495.5882537709
139,0.424776956053982,0.00153864508626844,20.1965460833333,1427657.14068051,0.127105558383957,2001572.40547242,174528.992102848,-0.862212998140082,537102.880253718,48595.5086281689,-0.961634858730019,210784.791924852,974633.149327351,0.00642531524169554,1781155.43721103,147122.988497076,-0.848077915080499,455111.435739965,40921.8491926774,-0.957743295513356,165441.785048665,306299.964463835,-0.0153270276136975,432896.640656022,20168.408181558,-0.935163928382435,80082.8560835149,4829.52765682999,-0.984474352253364,24201.0044151796,1427657.13777668,0.127105555949244,2001572.40127352,174528.991760063,-0.862212998428088,537102.879117554,48595.5085373334,-0.961634858806572,210784.791485167,976217.0469308,0.00806087905625597,1800791.56209749,147180.386122285,-0.848018645156084,455886.08596613,41011.3034840384,-0.95765092325386,169593.308851634,306299.964699237,-0.0153270268117062,432896.640965607,20168.4081899129,-0.935163928352597,80082.8561355604,4829.52765944828,-0.984474352244234,24201.0044349632
140,0.424664842164804,0.00150787218454307,20.1121726666667,1419522.86982291,0.120683721070394,1976337.38421528,175131.891199606,-0.861737021868373,542156.924311803,48846.8485691453,-0.961436431084861,200529.51887099,974068.090361254,0.00584182426513991,1795058.95223216,147253.015561753,-0.84794364658199,457835.09334449,40900.0204507711,-0.957765836300594,167875.861897717,306866.596713211,-0.0135054555406505,437743.209046011,20249.1672095336,-0.934904309572935,81169.6869783595,4802.6435529922,-0.98456077750151,24260.4465718689,1419522.86598398,0.120683717898248,1976337.37850159,175131.890818246,-0.861737022186893,542156.922965207,48846.8484780619,-0.961436431161635,200529.518278874,975562.148318107,0.00738461789765466,1820240.17552619,147302.168213699,-0.847892890578749,466438.483832799,40973.5351582928,-0.957689923568156,173638.336852665,306866.597039858,-0.0135054544452465,437743.209504162,20249.1672291488,-0.934904309506887,81169.687061113,4802.64355804624,-0.984560777484553,24260.4465978845
141,0.424295706342665,0.00150000000000006,20.5713907916667,1419988.84834064,0.121051601398558,1986452.20419471,174838.04672734,-0.861969005955135,540016.080029959,48407.1367036097,-0.961783574438549,210792.005891096,975554.892929144,0.00737712577230054,1786084.9927978,147301.8319985,-0.847893237771479,458628.86554914,40742.9810342342,-0.957927998283698,164343.168447262,306528.578631157,-0.0145920938305351,433052.009952413,20174.5981729835,-0.935144029205278,78790.488164477,4813.2926468559,-0.984526543495227,23668.0336191896,1419988.84719685,0.121051600354122,1986452.20230335,174838.046606657,-0.861969006067827,540016.079531691,48407.1366732275,-0.961783574467357,210792.005720275,976880.772309295,0.00874625490643388,1808537.6415873,147358.224986416,-0.847835005255234,466958.588315001,40838.0492453,-0.957829828980565,169494.831111748,306528.579031426,-0.0145920924985072,433052.010526248,20174.5981886989,-0.935144029151778,78790.4882717834,4813.29265373104,-0.984526543472414,23668.0336497102
142,0.42421283950863,0.00150000000000006,20.41993025,1413526.38180022,0.115949618750882,1969268.40278518,175408.515132715,-0.861518633038377,546100.154450784,48687.0858244115,-0.96156256044217,199622.299571006,974904.672115124,0.00670569500044693,1800761.2560647,147505.332925459,-0.847683098720998,458909.424253882,40717.5609177198,-0.95795424759483,166508.36891811,307004.670316555,-0.0130615856053368,437324.419455739,20265.179418426,-0.934852834577331,80235.3098067722,4786.023996952,-0.984614204956764,23712.7892543577,1413526.37890174,0.115949616321798,1969268.39906296,175408.514791219,-0.861518633325452,546100.153289984,48687.0857538384,-0.961562560502736,199622.299235589,975970.133503992,0.00780591140652942,1826639.69738663,147491.581669508,-0.847697298527403,466341.967483333,40802.359807215,-0.957866682594668,172824.626478873,307004.670721033,-0.0130615842597092,437324.420043777,20265.1794375545,-0.934852834512845,80235.3099197166,4786.02400261342,-0.984614204937858,23712.789285552
143,0.423891259408576,0.00150000000000006,20.268292125,1417704.80110104,0.119248393705332,1976771.19507612,175211.050119306,-0.861674527551042,538467.722837808,48302.2254910633,-0.961866399654372,211553.860884778,975430.363901692,0.00724853465491782,1792938.57567361,147549.043874788,-0.847637961936981,464028.274821764,40578.4597324292,-0.958097886208346,163353.365851053,306741.124862921,-0.0139088141893905,433725.766202754,20195.3478618502,-0.93507732447076,78477.2896372777,4797.10436732352,-0.98457858451114,25195.4020399616,1417704.80104838,0.119248393522543,1976771.19513608,175211.0501521,-0.861674527542604,538467.722742055,48302.2255128852,-0.961866399641955,211553.860853466,977026.901157507,0.0088971504225972,1820570.93091136,147690.697854063,-0.847491687247957,468236.612467384,40666.187925381,-0.958007296351963,176633.45363377,306741.124633773,-0.0139088148807405,433725.765884452,20195.3478634015,-0.93507732446279,78477.2895786742,4797.10436405345,-0.984578584520944,25195.4020211157
144,0.423748063213214,0.00150000000000006,20.3685137916667,1415580.88013878,0.117571602370832,1977673.90311052,175571.400577314,-0.861390038374604,549553.034169489,48406.4803081675,-0.96178409264907,213005.105146718,975109.233261443,0.00691692885424278,1803925.46765411,147735.865636908,-0.847445046119408,462634.717334417,40553.2523952092,-0.958123915799404,164005.688616794,307066.120517063,-0.012864039543934,436225.722506459,20231.7847700368,-0.934960189495731,79433.381566927,4789.40017660142,-0.984603351436567,25000.4316002793,1415580.87734336,0.117571600022909,1977673.89846148,175571.400314558,-0.861390038599533,549553.033411016,48406.4802550931,-0.961784092695793,213005.104764157,976034.778914342,0.0078726655257999,1827247.25057479,147809.254092943,-0.84736926374925,465714.764449835,40637.8020763546,-0.958036608136686,177091.503317116,307066.121043418,-0.0128640378064926,436225.723280356,20231.784801368,-0.934960189392022,79433.3817201619,4789.40018529859,-0.984603351407901,25000.431645101
145,0.423464387906084,0.00150000000000006,20.249354375,1419767.03685325,0.120876485852099,1976759.06305848,175607.670466787,-0.861361404052776,548914.331724178,48219.5462390941,-0.961931673200661,211757.85302311,975370.125927361,0.00718633174057226,1801718.43659314,147822.335853673,-0.84735575527677,467992.239724277,40461.692288421,-0.958218462562359,162474.569865154,307092.027005055,-0.0127807570708851,434984.729548587,20207.6780783046,-0.935037686102184,78667.381369109,4793.04096505997,-0.984591647269381,24775.3934001048,1419767.03629485,0.120876485269831,1976759.06236672,175607.670364128,-0.861361404151315,548914.331440788,48219.5462009065,-0.961931673235612,211757.852916655,976054.886684433,0.00789342920377201,1826767.6023279,148020.750355696,-0.84715086855812,465255.298979557,40540.1244348125,-0.95813747198608,175468.154328749,307092.026463111,-0.0127807587677397,434984.728796374,20207.6780492149,-0.935037686192715,78667.3812321795,4793.04095630906,-0.984591647296805,24775.3933563001
146,0.423195860134561,0.00150000000000006,20.2685428333333,1420137.31303731,0.121168811182389,1981676.31578543,175773.538689346,-0.86123045454797,555098.742370885,48135.4910742013,-0.961998033001528,211798.305831619,975402.648410221,0.00721991509456243,1803863.39207348,147959.158428082,-0.847214469601563,467096.619834694,40400.9314846348,-0.958281205360659,162502.365361407,307344.858403783,-0.0119679713255989,435843.472137795,20200.4235684429,-0.935061007423168,78598.6477472424,4792.32267860061,-0.98459395636943,24513.0452490977,1420137.31548642,0.121168812974451,1981676.3192831,175773.538923754,-0.861230454380417,555098.743235361,48135.4911379748,-0.961998032955975,211798.306159329,975832.373042432,0.00766365725063678,1831116.30478132,148144.376200223,-0.847023210085141,467826.157186096,40459.1451562285,-0.958221092778209,175390.933413982,307344.85810007,-0.0119679722565662,435843.471730824,20200.423555303,-0.935061007462426,78598.6476782864,4792.32267421513,-0.98459395638282,24513.045223978
